V1 V2
59 -0.00271295481286279 0.0559595012124592
60 0.00867182997113945 0.054938363534171
61 -0.0122919985745311 0.0358586167559189
62 -0.0172637481643718 0.0400210014453942
63 0.0150485147969161 0.0507460822055845
64 0.0409438393229968 -0.061605868718201
65 0.0198062460549112 -0.0182832590081291
66 0.0178104833764231 -0.0141574325378007
67 0.0188081819614221 -0.013967395356433
68 0.0138972732504229 -0.0103620608260135
69 -0.0424217007400497 0.019424274188931
70 -0.0478541517739554 0.0202925324233451
71 -0.00436084910098334 -0.0382113771439223
72 -0.000487099054477696 -0.0280284827790288
73 -0.0022280619937738 -0.0355756708100104
74 0.00240552366454845 -0.0335346227048189
75 -0.000758319137951746 -0.0392632217552078
76 -0.0459168221252302 0.00729595379085285
77 -0.0520216166093446 0.0042143036050381
78 -0.0221687134908731 -0.0315344207462162
79 -0.0223735666662316 -0.0259716320000502
80 -0.0213805317549314 -0.0237099064524522
81 -0.0493832390280906 -0.00221151529627635
82 -0.0444809084634373 -8.97654971196111e-05
83 -0.0486488595312031 -0.0028317629531217
84 -0.0513591685001463 -0.0277639224643444
85 0.02532613074692 0.0428940275184907
86 -0.0263252598520293 -0.0239383425883748
87 -0.00885603563069187 -0.0423539780817511
88 -0.000287681854900698 0.00668128151467596
89 0.0533019977326828 -0.0366461391378475
90 0.0525799074278784 -0.0294982346510819
91 0.0589596422129191 0.0317990056610151
92 -0.0389970201104032 0.0263743142308278
93 -0.0382621523103244 0.0308406275697629
94 -0.0390475488898962 0.0281879716310362
95 -0.0379205994223067 0.0280978452420866
96 -0.0370792336667816 0.0261526512800136
97 -0.0355498079782725 0.03025544715508
98 -0.0382779897206017 0.0291669180579528
99 -0.0335936506217722 0.0319438675238882
100 0.00775162423977855 0.0565343424844779
101 0.0101740661068123 0.0511554024694443
102 0.0180335945206965 0.00867425407459997
103 0.0551459101781553 0.00190529623806374
104 -0.0218178614381129 0.0386204669114852
105 0.046755227679834 0.0659607906827599
106 0.0169076081895139 0.0485142044192151
107 0.0362322250235946 -0.0543654647713752
108 0.0591011662590462 -0.0496059613732169
109 0.00867761155635244 -0.0250006376351691
110 0.045644984580382 -0.0555959057468489
111 0.0105012215745508 -0.0264253430549015
112 -0.04030836292599 0.0123833404076786
113 -0.0466961071894084 0.0126045550695437
114 -0.0454666972348667 0.0126098899633834
115 -0.0458842240895387 0.0118522014154659
116 -0.016627046321087 -0.0204994285326071
117 -0.0217928865335563 -0.0249048863214713
118 0.00728570134778714 0.00969149785791064
119 -0.0297477068711461 0.0304765610451196
120 0.0141845250548182 0.00731565459682167
121 0.0182041202835786 0.0123357492588738
122 -0.0117135436237569 0.0378354296036109
123 -0.0131684747424892 0.0340140421171045
124 0.00673168285726005 0.0537825505911258
125 0.0126432864815194 0.0532726710929051
126 -0.0164667931389298 -0.0357680426901054
127 -0.0160588124005028 -0.0184516546529352
128 -0.004219248949222 0.0552711185465085
129 0.0536879720152326 -0.0186456704891206
130 0.00374552368206927 0.00471539197270696
131 0.00629192397072149 0.00499578759292096
132 -0.0366765308322692 0.0314301634164375
133 -0.0288347101551253 0.0311420329426326
134 0.0169991652630301 0.00499841786780776
135 0.0535383533435338 0.00948491622979597
136 0.0149178666525565 0.00914505418532812
137 0.0181832114449186 0.00457745331689078
138 0.0149955105322924 -0.0106339573422113
139 -0.00203139228425849 -0.0367851945295417
140 -0.0470351108437115 0.00729172699939017
141 -0.0196061104161192 -0.0309690598242033
142 -0.0217670363147268 -0.0275259126360438
143 -0.0201352942428798 -0.0250544665523582
144 -0.0208481631908603 -0.0266074996543556
145 -0.0207787096580135 -0.0281488719479808
146 -0.000408083016536523 -0.000140178948647168
147 0.0604082838001528 0.0280031988442918
148 0.00359424045911032 -0.000523873496062829
149 -0.00454798089049941 -0.000260521960884258
150 -0.0372014672665813 0.0268397149804636
151 -0.032413723983302 0.0326933121622063
152 0.0720156927020928 -0.0151235790940512
153 0.0156978032226425 0.00908361829541909
154 0.0180424106520202 0.00146784178405879
155 0.0688730289359166 0.0607959041328159
156 0.0115732291156654 0.0466453340463519
157 0.00923437099337834 -0.0225534705616299
158 0.0140498415497685 -0.0243168703663646
159 0.0122189507828405 -0.0284120765535822
160 0.00615965330139445 -0.0236711023563091
161 -0.00130535431417534 -0.02752007861211
162 -0.0136892517336218 -0.0323905960211
163 -0.0224254008700305 -0.0276037138340032
164 -0.0169389762280771 -0.0300399953524884
165 -0.0135812604300762 -0.0202406313814992
166 -0.0129047342036718 -0.0316557673400678
167 -0.0051293347507575 -0.0202451881259193
168 0.00580140608534137 0.00628269876234787
169 0.00395923124915998 0.00891780654921547
170 0.00527011838212345 -0.00065611458965531
171 -0.00299666090809466 0.00429027518902582
172 -0.0365717157811723 0.0323042295849663
173 0.0214754528170006 0.00820963475693513
174 0.0166838186544175 -0.0167330179377652
175 0.0153165335629217 -0.0147381733057617
176 0.016042799006927 -0.0133841390655563
177 0.0128021380195688 -0.00986982362299258
178 0.0202660800166398 -0.0171660209484852
179 -0.038929401668491 0.0184787398627304
180 -0.0411849310007232 0.0198441872280051
181 -0.0405900510877166 0.0191727828682533
182 -0.0454621672266755 0.0204819579808528
183 0.077965650340263 0.0602471192969725
184 -0.000863714150600607 -0.034625766376553
185 -0.00108768658618553 -0.0378942979301849
186 0.000846949573192041 -0.0359287379424144
187 0.0549469651096505 -0.0533817589059317
188 -0.00128844991160146 -0.033133930082147
189 -0.00170326281116044 -0.0376866280372156
190 0.0013591559220355 -0.0338148910704229
191 -0.0501175295891618 0.00525841212157251
192 -0.0140144528160677 -0.0250100617937534
193 -0.0227227633294721 -0.0308837428598143
194 -0.0176668250897802 -0.0339955369158951
195 -0.0148154505796446 -0.0201507822955865
196 -0.0192390272796589 -0.0234140213213402
197 -0.0135766101445212 -0.0291701810450852
198 -0.0167758576530404 -0.0292859573613117
199 -0.0124128303216166 -0.0275511197749925
200 -0.0157489219407562 -0.0239533617611347
201 -0.0142409252002814 -0.0191473287150235
202 -0.0111195923374868 -0.02590995688519
203 -0.0177319209454562 -0.0256914749739226
204 0.0469024979034864 -0.0619507185056708
205 -0.0117605698222233 -0.0276588962080628
206 -0.012073960149035 -0.0304486637321324
207 0.0341938565007573 -0.0641740335893338
208 -0.0447464806608034 -0.00143197619706667
209 -0.0465676238367047 -0.00434889455178546
210 -0.0436328547409124 0.00145177154157174
211 -0.0455822547031361 -0.0029953118196593
212 -0.0541968200882673 -0.0304032930152952
213 -0.054819456198078 -0.032773785773599
214 0.00675411385138087 -0.0366040950863153
215 -0.000674634473571917 -0.00898141902965143
216 -0.00340645729662416 0.000104345813354205
217 0.0534317112530908 -0.0314410215012353
218 0.0719638221554977 0.0183085104529902
219 -0.00321331311570692 0.00182613192214616
220 0.00198854751854376 0.00211471902887723
221 -0.00212964591825634 -0.000751862627970169
222 0.000466452343804395 0.00309264698743153
223 0.00103340016491912 0.00190358143343359
224 0.000357502288621996 0.00317561413829074
225 -0.00213502736600727 0.00332850743323455
226 -0.00099062408061652 -0.00162348946733506
227 0.0671315581885521 -0.026634720302558
228 0.000694882636067756 -0.000786406210224411
229 0.0667428228510408 -0.0259343825620837
230 -0.0370480289497593 0.0248938938469507
231 -0.0336808353916109 0.0297882678666035
232 -0.0295271453312956 0.0252118206061724
233 -0.0369504100955356 0.0289408117220091
234 -0.0294992321890779 0.0268301368528606
235 -0.030477941959128 0.0257690228170264
236 -0.035929848750157 0.0272904133233603
237 -0.0348419684419495 0.0256627077457683
238 -0.0124105681545575 0.0554404232860315
239 0.00942906717691336 0.0475641794411577
240 0.0140214314592172 0.00851956160450987
241 0.0168742910595035 0.00740702335574121
242 0.0215936233501237 0.00980532781717008
243 0.0167488650364964 0.00257393097849335
244 0.0662767627029167 0.0104627072390108
245 0.0651351180656531 0.011764888708892
246 0.0714224057940595 -0.0134268776360429
247 0.0708473132672287 -0.0170080131417173
248 0.0664737925757713 0.00855937672342174
249 0.018636990202087 0.00254860527927192
250 0.0657314824096353 0.0095057956443888
251 0.020867081840878 0.00101575483859253
252 0.0701145960479738 0.00665718110702214
253 0.0699479641405993 -0.00889844560469161
254 0.0220183874629848 0.00977624160971995
255 -0.0164954829324277 0.0320106694319553
256 -0.0154748489696494 0.0359737741713198
257 -0.0147405000655367 0.0337564028510928
258 -0.019342827819657 0.0367522989082225
259 -0.0133909615053712 0.0390615056443382
260 -0.0191455022926121 0.033598680652024
261 -0.0171662814853438 0.038205865385293
262 -0.0133500348990188 0.0322806569807867
263 -0.0141744102691977 0.0326236209335307
264 -0.0206315961247777 0.0339495086243565
265 -0.0197847828178802 0.0356875438523607
266 0.0223583115253217 0.0446313153181806
267 0.0235411927050006 0.0463854070833238
268 0.00533854582167564 0.0561569032992351
269 0.0077422087776795 -0.0241253650149649
270 0.0113240256556303 -0.0232313350009717
271 0.00650230390864397 -0.0211546610633233
272 0.00356148764646869 -0.0152849981095391
273 0.00395415009447847 -0.0154200490655374
274 0.0130158506863259 -0.0247309133808217
275 -0.0436533510574334 0.0115694216861226
276 0.00377770987672897 -0.0373481401212658
277 -0.00176839924165463 -0.041186404311896
278 -0.0473229590395438 0.00680705138132922
279 -0.0190877651659483 -0.0367571701464599
280 -0.0312724105511291 0.027348429359594
281 -0.0360746644401785 0.0266082212981645
282 -0.00720564290983687 0.0563040557937756
283 0.0224826124734667 0.000702135962732948
284 0.0713243784743729 -0.0121253886811931
285 0.066610633116687 0.0116563114549708
286 -0.0108752358950592 0.037508086156749
287 0.0235758020123156 0.0456437565674651
288 0.0118188873264997 -0.0278645763400243
289 0.0128064610563875 -0.0270246966408733
290 0.0386094361475006 -0.0514058140351178
291 0.0103009998706624 -0.0256577904226955
292 -0.00113413882186694 -0.0410611411645739
293 -0.0156287660499179 -0.0197708578129927
294 -0.0191259334108974 -0.0330622041743141
295 -0.0183842790471163 -0.0366079186199897
296 -0.0222468524688375 -0.0299189152651434
297 -0.0147412108966505 -0.0367246095564816
298 -0.0162961258328993 -0.0317719237285858
299 -0.0508971742830796 -0.00330818380681816
300 0.0536024246684764 -0.0118622657278912
301 0.00216689416476896 0.00540944924568762
302 0.00677733106217167 0.000793332648523739
303 -0.0357635817521387 0.0314048004076803
304 -0.0232839344916719 0.0569459733769531
305 0.0207488682221069 0.01151551974763
306 0.0218461710570269 0.00701898978591511
307 0.075289704067546 -0.0151050558383369
308 -0.0213016731338346 0.0370641830848776
309 0.0138244671194972 0.0470201137426427
310 0.00711664619993088 -0.025766291585252
311 0.00379086267675635 -0.0170462299520334
312 -0.0180589707257888 -0.0201965992856166
313 -0.00117207665594029 0.00441945224380538
314 0.00709046412266007 0.00362386133336034
315 0.0108456312055232 0.0517543023523537
316 0.0225446118793446 0.00153710561017255
317 0.0183940424483049 0.00680804880322924
318 0.0214377629824407 -0.0135736132060395
319 -0.0531705967030291 0.00575131750296182
320 -0.0163864521195011 -0.0196830451121602
321 -0.0155928959543805 -0.0337704117206453
322 -0.0512431409236873 -0.0051761125861757
323 0.00574062670937231 -0.0356879613940982
324 0.00836941880999455 0.00181015000406393
325 -0.0347489446334384 0.0311871460925733
326 -0.0287953707624924 0.0291952001860126
327 0.0191844066557016 0.0114611806410094
328 0.0709201284398304 0.0104181552123609
329 0.0175560521868542 0.00368100485138321
330 0.0236305540218121 0.00532479448458834
331 0.071171125179179 -0.00910790820200941
332 0.0536085738963181 0.00900078563361455
333 0.0165329138294697 0.0399147995633192
334 0.0179309851381637 -0.0104761338979403
335 0.00270166339737377 -0.0381120800434277
336 -0.0464747467145621 0.00792088405490329
337 -0.0124133491678045 -0.0204331525072014
338 -0.0176312383593226 -0.0362492658938082
339 -0.0134426085345853 -0.0331780640677186
340 0.00868771549041418 -0.0392457464834798
341 -0.00357980577667375 0.00342750934256198
342 0.00320239375460608 0.00615573857792602
343 0.0219280146495111 0.00280619667856424
344 0.0727688282591484 -0.0128890789717797
345 -0.0208419881221807 0.0391913244575209
346 -0.0206075876804133 0.0404523638387251
347 0.00471423504027507 -0.0230088998552315
348 0.0140796823090592 -0.0280789982149614
349 0.00635820449359508 -0.0162121544148433
350 0.0167777772752114 -0.00997437319288965
351 0.0173594413817437 -0.0103280453419926
352 0.021742499334228 -0.0204502923925768
353 -0.0446492253880921 0.00193116831492121
354 0.00658265708447797 -0.0350348187770159
355 0.0656148501689687 -0.0204142215418419
356 0.00433909993887131 0.00702747956648497
357 0.00582681384830017 0.00913944540235521
358 -0.0307088933951736 0.0279239278142691
359 -0.0299800766557224 0.0289987121184995
360 -0.030362846511692 0.0292950915792727
361 -0.0350992982335848 0.0342345367864493
362 0.0192030955988262 0.00853501750709488
363 0.0227411131696407 0.00483323774475031
364 -0.0115872232885408 0.0360149112178689
365 0.00707867377652286 -0.0179559268718165
366 -0.0459016548551815 0.0131052947544024
367 -0.0390995801067392 0.0131098127805916
368 0.0161629657932802 -0.00945539238210275
369 0.021771918892588 -0.0254244924417718
370 -0.0568584518015067 -0.0193582101463439
371 -0.0186933344227091 -0.0309122595548842
372 -0.0139563085801815 -0.0354025358980509
373 0.000135075686934488 0.00532716042953271
374 -0.0336395449949807 0.0339386291393268
375 -0.0294621857079549 0.0298485564301553
376 0.0197062187212108 0.007192459398982
377 0.0195597798140107 0.00637915010088466
378 0.0665221421073103 0.0134115502396313
379 0.0170989869964727 0.0109609167299295
380 -0.0177568603045436 0.0372203923163761
381 0.0423969574070072 0.066289922464359
382 -0.0178348944831708 0.0359090315012701
383 0.0147605116927761 -0.0256220496880166
384 0.00743386252181583 -0.0154636712841799
385 0.0161506023240694 -0.0107378379032794
386 0.0200621319922168 -0.0140578273545414
387 0.0219012855464684 -0.0171147396779363
388 0.00902559247165785 -0.00960358772562231
389 0.00139592125783943 -0.0408715226134005
390 -0.0233088782664714 -0.0277238633070449
391 -0.022822582801075 -0.0292548146658313
392 -0.0156287924551022 -0.0277723576156235
393 -0.0146806067087771 -0.0209151895127353
394 -0.0150810795719908 -0.028191744397685
395 -0.0146127468797441 -0.0302959419257413
396 -0.0193636655982933 -0.0351179397472259
397 -0.0136238572547387 -0.0349481560406491
398 -0.0127058552740383 -0.0198265240873472
399 -0.0187749892292108 -0.0271527868493316
400 -0.020401114209303 -0.0289006966442368
401 -0.0126159674543778 -0.0288550846907029
402 -0.0119204346181699 -0.0210087216940623
403 0.00855414016946204 -0.03543419988249
404 -0.00652381468599505 -0.0413473907763546
405 -0.00605386622076409 0.000456186050458371
406 -0.00239058055729593 0.000843083439110434
407 0.00600112102198354 -0.00102801750675253
408 0.00596645642822809 0.00355664181280547
409 -0.00494248519199645 0.000765874111417015
410 -0.0294805229261793 0.0277052379956661
411 0.0706629297220712 -0.00769501107403293
412 0.0216364826948963 0.00434414628358816
413 0.0194850436271823 0.00161570799168902
414 0.0542931228489687 0.00625048049008583
415 0.0698446290957551 -0.0147009990717212
416 -0.0156208113693655 0.0323416603019964
417 -0.0150023805433259 0.038175589166791
418 -0.0161800506665962 0.0402707093961644
419 -0.0116886458403981 0.0338262096317208
420 -0.0129515283202524 0.0368172162824153
421 -0.0154941349459058 0.036745782922223
422 -0.0117970698246724 0.0387783287297413
423 0.0200678406596447 0.0469794923782407
424 0.00844250026897156 -0.0260448406556398
425 0.0109708013706028 -0.0215602086155342
426 0.0139915731799656 -0.0254234615604419
427 -0.0386495090166828 0.0129206242369335
428 0.00390923932195575 -0.0376184722311742
429 -0.0462494055020874 -0.000511452149310387
430 -0.0281227294697703 0.0292281961888505
431 -0.0323425374847269 0.0284765523488741
432 -0.0402943360613609 0.0292722451171048
433 0.0209012781788955 0.00337879033204364
434 0.0163064498992328 0.0114273861890067
435 0.0144460237632674 -0.0272353535939251
436 0.00581599013727749 -0.0160952168576092
437 -0.0642996618211401 0.000421864334460771
438 0.0215349293136455 -0.0196693573614316
439 -0.00450605461820027 -0.0387139394958167
440 -0.00403259107419179 -0.0385123814052109
441 0.0401968379071091 -0.0670601139450869
442 -0.00463078535626364 -0.0370834188155969
443 0.00258575845109004 -0.0353315520245056
444 -0.00411212489599568 -0.0393752186381353
445 -0.0513004694214917 0.00511385834703895
446 -0.0185097563394748 -0.0195189373680846
447 -0.0155368782263451 -0.0354221259929327
448 -0.0232625822199036 -0.0332716766112885
449 -0.018144363049893 -0.0299973650475811
450 -0.0222059846809485 -0.0328203990123067
451 -0.0488799361019706 -0.000906488434487998
452 -0.0483917289497319 -0.00298181858042225
453 -0.0442404432627791 0.000606927385620723
454 -0.0461225577794007 0.000818764590498948
455 -0.0503831410916089 -0.00530186742163664
456 -0.0268167755828479 -0.0252586453548544
457 -0.0539117236034905 0.0116550950353315
458 -0.00683887125824489 -0.00833079655348328
459 -0.014956884262805 0.0585063271158096
460 -0.00505488536721435 0.0025074917050888
461 0.00145189598384459 0.00736600892213253
462 0.00236552525745492 0.00933681494970453
463 -0.0289056855372106 0.0533240103031155
464 -0.00833792106124665 0.0513225108737981
465 -0.014103793665248 0.0593935114629168
466 -0.0082715050769369 0.0579774156647324
467 0.0107258398594672 0.0499183514485338
468 0.0714657977923692 -0.00646567917291129
469 0.0629762756425796 0.0212505110727009
470 0.0186927472530909 0.0106264960385537
471 0.0644787503612897 0.0141090052833854
472 0.0705621044066451 0.0089125451395586
473 0.0655902782183302 0.00396265436282361
474 0.0556669845422178 0.0213194889490333
475 0.0698671752312073 0.0113488503354537
476 -0.0194989698119071 0.0414172042133178
477 -0.0124601498588419 0.0382445028335881
478 -0.0204013896498301 0.0357109241906875
479 0.0204848019482142 0.053527158523779
480 0.0167345814445363 0.0531923146132504
481 0.0162251199961782 0.0456419122671271
482 0.0062966713644007 0.0523519148393363
483 0.0172555097035868 0.0504809442972004
484 0.02029337945247 0.0501916170465932
485 0.0602880037582042 -0.0442960599067041
486 0.00540212281514513 -0.0179494870951294
487 -0.0412907224507231 0.0133710604500196
488 -0.05366972750144 -0.0227095547834566
